"","estimateP1","ts1","ps1","estimateP2","tP2","pP2"
"866",0.096987877177417,2.91750490509572,0.00553820189334142,-0.0574078743119904,-1.6981422845658,0.0965433508221802
"867",0.0960527206053679,2.91860066053778,0.00552196548786288,-0.055563718643231,-1.62851973605372,0.110554958681301
"868",0.092596420538003,2.81455954409962,0.0072783551120148,-0.0600544348978983,-1.79525927517246,0.0794827081563041
"869",0.0930412453699029,2.84206184211617,0.00676943545905218,-0.0537913881750027,-1.58598400237459,0.119904508069979
"870",0.070358904877453,2.47533187012619,0.0172337010153818,-0.0439142596615228,-1.49192732865168,0.142853877715345
"871",0.0545109623210197,1.9503623748446,0.0575211852716366,-0.0626634740544099,-2.17349375000929,0.0351677047899379
"872",0.0973505542188383,2.93327660841792,0.00530874294688966,-0.0569034707203323,-1.68953500428792,0.0981918156151436
"873",0.0895399724472913,2.74816941548105,0.00865665134243065,-0.0535862748716733,-1.59953995498269,0.116857649448498
"874",0.0775839061823905,2.4647368462149,0.0176862973149055,-0.0544521663227026,-1.69590939693896,0.0969687781718895
"875",0.0890769002625666,2.74452377399903,0.00873891822718265,-0.0533579340047108,-1.61787354327482,0.112837321543953
"876",0.0777053402116116,2.46401598198688,0.017717479078263,-0.0596083036496918,-1.86707579106265,0.0685624244086396
"877",0.0885709454673491,2.75613134101648,0.00847946684290424,-0.0576184207254646,-1.76863636346443,0.0838867553640747
"878",0.0807421072185311,2.57710082202995,0.0133926512416547,-0.061477071099756,-1.97516501863886,0.0545437468286614
"879",0.0805840302651724,2.59997925002257,0.0126447490014339,-0.0542520436042347,-1.7107276023744,0.094174290157087
"880",0.0892158583701956,2.71618002868879,0.00940358243732176,-0.0567601239538513,-1.70976270669994,0.094354199941487
"881",0.0849628667238624,2.662818059137,0.010783004886421,-0.0525370736185819,-1.59668707202799,0.117493589984977
"882",0.0941394964179996,2.85856542661403,0.00648012769427764,-0.0574851916839035,-1.7110914196059,0.0941065284446776
"883",0.0853523213135516,2.65375691692104,0.0110349392616156,-0.051153670007632,-1.54597302711423,0.129274052796798
"884",0.0936903178366629,2.84498052784714,0.00671741237535439,-0.056466675994919,-1.68859257493159,0.0983737138158918
"885",0.0928956065406038,2.87414178485352,0.00621766340243202,-0.0582633627729922,-1.76402145607985,0.0846705817557893
"886",0.0920858701430042,2.79261764023029,0.00770960246588648,-0.0598616554999728,-1.7762823779508,0.0826014820745176
"887",0.0775039324532842,2.41872548792752,0.0197793305578833,-0.0538657741572732,-1.64729408784631,0.106622031541338
"888",0.0895596300188502,2.74122384010677,0.00881400627283302,-0.0555006297665434,-1.66134202221316,0.103754843714077
"889",0.0918036065561759,2.85840110456533,0.00648295069753746,-0.0542039811323681,-1.62867870686123,0.110521165892814
"890",0.095326375800385,2.89054491666789,0.00595199049938877,-0.0610362267814757,-1.82412780244337,0.0749285589978907
"891",0.094395274081709,2.85152008223149,0.00660219664730466,-0.0579134108325983,-1.70965286512251,0.0943746985253457
"892",0.059930244021322,2.09133960697218,0.0423040849361547,-0.0659624163700249,-2.22628924937323,0.0311630229829427
"893",0.0886751810862877,2.7261803626163,0.00916392286568124,-0.0541258951079135,-1.6368978375523,0.108785471247146
"894",0.0619320615167226,2.31071890611261,0.0255961687045156,-0.0743634365449928,-2.83546614429378,0.00688838029608663
"895",0.0890333553665839,2.73307387799409,0.00900201503132836,-0.0552122042711283,-1.65647707029447,0.104740525696615
"896",0.089627851817283,2.74808086268076,0.008658641097818,-0.0566658531394828,-1.70378487386728,0.0954751589688345
"897",0.0643855429570152,2.30682680114871,0.0258318134648632,-0.070679138496287,-2.54824840484312,0.0143934311615699
"898",0.0960247615341649,2.93935841777816,0.00522265616016471,-0.0550092627067348,-1.63948921296609,0.108242877879374
"899",0.093913839512774,2.90326774652371,0.00575325122510373,-0.05417503281007,-1.61652193068136,0.113129813102195
"900",0.085100612085608,2.72705156519585,0.0091433135864516,-0.0490695012374768,-1.56251061301818,0.125332354074532
